@RELATION user-movie

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC 
@ATTRIBUTE item_rating STRING
@ATTRIBUTE sentiment STRING

@DATA
6,7:781,4,3, </endperson13637>
6,392:781,4,2,acting:-1 </endperson13638>
6,394:781,4,5,movie:+1 </endperson13639>
188,48:736,4,2,star:+1 films:-1 character:-1 moments:-1 </endperson13640>
465,315:1467,4,5,scene:-1 </endperson13641>
465,324:1467,3,5,cast:+1 movie:+1 </endperson13642>
465,500:1467,4,3, </endperson13643>
465,677:1467,4,3,actors:+1 fare:+1 reviews:+1 pipes:-1 </endperson13644>
585,126:742,3,5,character:-1 </endperson13645>
585,387:742,3,4,scenery:+1 character:-1 sexreferences:-1 </endperson13646>
322,295:1402,4,5,scene:-1 </endperson13647>
4,585:701,4,3,character:+1 strings:+1 vocals:+1 vocals:-1 </endperson13648>
608,7:59,4,3,films:-1 disk:-1 disc:-1 </endperson13649>
608,150:59,4,3,chemistry:+1 cast:+1 films:-1 </endperson13650>
271,442:1463,4,4,movie:+1 </endperson13651>
271,620:1463,4,5,comedy:-1 </endperson13652>
976,304:1609,2,2,performances:+1 movie:-1 </endperson13653>
195,0:35,4,4,isnt:+1 scenery:+1 </endperson13654>
195,376:35,4,4,scenes:+1 actress:-1 </endperson13655>
746,301:1459,4,4, </endperson13656>
746,465:1459,4,3,tombraider:-1 </endperson13657>
746,786:1459,4,2,specialeffects:+1 </endperson13658>
81,224:648,3,3,cast:+1 viewers:-1 </endperson13659>
157,0:256,4,3,character:+1 watch:+1 specialeffects:+1 </endperson13660>
157,195:256,4,5,storyline:+1 </endperson13661>
157,382:256,4,5,movie:-1 </endperson13662>
157,384:256,4,4,movie:+1 </endperson13663>
585,7:722,4,5,roles:+1 acting:+1 </endperson13664>
303,758:2474,4,5, </endperson13665>
0,7:69,4,3,moments:+1 chemistry:-1 moments:-1 </endperson13666>
0,396:69,4,3,actor:+1 comedy:+1 movie:-1 plot:-1 scenes:-1 mom:-1 </endperson13667>
0,654:69,4,5,actor:+1 films:+1 scene:+1 </endperson13668>
539,120:1000,4,4,pace:-1 </endperson13669>
539,122:1000,4,5,broadway:-1 </endperson13670>
557,162:1417,3,4,movie:+1 twist:-1 </endperson13671>
557,597:1417,4,4,films:+1 arent:+1 character:-1 isnt:-1 turns:-1 </endperson13672>
459,3:690,4,5, </endperson13673>
2,169:106,5,5,instalment:+1 scenes:+1 </endperson13674>
2,394:106,4,5,movie:+1 character:-1 </endperson13675>
2,551:106,4,4,films:+1 character:+1 movie:-1 isnt:-1 </endperson13676>
2,632:106,3,3,movie:+1 prom:-1 </endperson13677>
358,585:2862,4,1,character:+1 performances:-1 </endperson13678>
157,0:177,4,4,performance:+1 </endperson13679>
585,116:960,4,3,lovestory:+1 absences:-1 </endperson13680>
465,252:2547,4,4, </endperson13681>
465,297:2547,4,4, </endperson13682>
465,932:2547,4,4,movie:+1 movie:-1 isnt:-1 </endperson13683>
639,413:1511,4,5,movie:+1 scenes:+1 horror:-1 prosthetics:-1 </endperson13684>
0,341:244,4,5,actor:+1 </endperson13685>
0,694:244,4,3,films:-1 </endperson13686>
352,368:2073,4,5, </endperson13687>
294,2:490,4,4, </endperson13688>
79,7:1002,4,4,performances:+1 viewers:-1 </endperson13689>
266,249:1583,3,4,movie:+1 choc:-1 </endperson13690>
266,259:1583,4,5,character:+1 scenes:+1 performances:+1 </endperson13691>
266,567:1583,4,5,soundtrack:+1 husbands:+1 lovestory:+1 </endperson13692>
7,577:915,4,3,chemistry:+1 movie:-1 watch:-1 </endperson13693>
834,325:1507,4,2,script:-1 </endperson13694>
447,471:968,3,4,diamond:+1 </endperson13695>
447,921:968,2,2, </endperson13696>
447,986:968,2,4,performances:-1 </endperson13697>
447,1038:968,2,4, </endperson13698>
1,171:416,3,3,films:+1 </endperson13699>
1,892:416,3,3,comedy:+1 character:-1 performances:-1 </endperson13700>
557,75:449,4,5, </endperson13701>
486,244:2375,4,2,films:+1 characters:+1 scenes:-1 </endperson13702>
362,396:2865,3,3, </endperson13703>
362,586:2865,4,3,star:+1 character:-1 moments:-1 watch:-1 </endperson13704>
195,0:256,4,3,character:+1 watch:+1 specialeffects:+1 </endperson13705>
195,222:256,4,5,cast:+1 actors:+1 scene:+1 actress:-1 </endperson13706>
195,242:256,4,5,twists:+1 </endperson13707>
195,286:256,4,5, </endperson13708>
195,382:256,4,5,movie:-1 </endperson13709>
195,592:256,4,4,acting:+1 </endperson13710>
195,600:256,4,5,plot:+1 </endperson13711>
384,241:455,4,3, </endperson13712>
346,128:1026,3,3,movie:+1 character:-1 movie:-1 isnt:-1 </endperson13713>
278,417:1237,4,3,films:-1 </endperson13714>
278,819:1237,4,4,movie:+1 isnt:+1 stunt:-1 </endperson13715>
558,585:1409,4,4,isnt:+1 isnt:-1 </endperson13716>
471,928:2565,2,4,performance:-1 </endperson13717>
7,399:689,4,4,movie:+1 performances:+1 movie:-1 </endperson13718>
62,347:1700,4,1,script:-1 </endperson13719>
335,457:2510,3,5,moving:-1 </endperson13720>
335,478:2510,3,5, </endperson13721>
585,79:179,4,4, </endperson13722>
620,772:1270,4,2, </endperson13723>
237,0:22,4,4,isnt:+1 character:-1 isnt:-1 </endperson13724>
237,124:22,4,4,rundown:-1 </endperson13725>
473,299:1469,4,4,actors:-1 </endperson13726>
473,480:1469,4,4,films:+1 </endperson13727>
473,672:1469,4,4, </endperson13728>
473,677:1469,4,4, </endperson13729>
473,829:1469,4,2,movie:+1 acting:-1 </endperson13730>
473,970:1469,4,4, </endperson13731>
558,557:1674,4,5,cast:+1 character:-1 </endperson13732>
794,60:385,4,5, </endperson13733>
794,297:385,4,5,performances:+1 masterpiece:+1 </endperson13734>
794,746:385,4,5,star:+1 </endperson13735>
266,3:658,4,5,movies:+1 movie:+1 </endperson13736>
252,1044:693,3,5,character:+1 </endperson13737>
242,120:806,4,1,isnt:+1 plotholes:+1 script:-1 </endperson13738>
587,966:70,4,5,movie:+1 character:-1 cockroach:-1 scenes:-1 scene:-1 </endperson13739>
406,9:732,4,4,soundtrack:+1 </endperson13740>
116,7:932,4,2, </endperson13741>
852,922:1360,4,4,plot:-1 </endperson13742>
413,8:870,4,2,films:+1 movie:+1 plot:-1 </endperson13743>
413,615:870,4,1,character:+1 isnt:+1 scene:-1 </endperson13744>
432,277:1451,4,4, </endperson13745>
432,313:1451,4,4,comedy:+1 acting:+1 character:-1 </endperson13746>
432,737:1451,3,5,movie:+1 </endperson13747>
195,48:1625,5,4, </endperson13748>
195,50:1625,4,4,movie:+1 </endperson13749>
195,224:1625,3,5, </endperson13750>
195,367:1625,4,5,character:+1 performance:+1 script:+1 </endperson13751>
195,563:1625,4,4,acting:+1 actor:-1 </endperson13752>
195,564:1625,5,3,films:-1 script:-1 </endperson13753>
195,585:1625,4,1,actor:+1 stunt:+1 character:-1 acting:-1 </endperson13754>
195,716:1625,4,5,films:+1 </endperson13755>
195,717:1625,3,4, </endperson13756>
195,729:1625,4,3,script:-1 </endperson13757>
195,735:1625,3,3,movie:-1 </endperson13758>
195,750:1625,3,5,watch:-1 </endperson13759>
195,931:1625,3,5, </endperson13760>
195,958:1625,4,4,performances:+1 </endperson13761>
0,408:309,4,4,chickflick:+1 watch:+1 comedy:+1 casting:+1 acting:+1 character:-1 rating:-1 </endperson13762>
387,5:742,4,5, </endperson13763>
387,7:742,4,4,musicvideo:+1 </endperson13764>
2,346:464,4,4,character:+1 </endperson13765>
3,55:682,4,3,scenes:-1 </endperson13766>
3,204:682,4,5, </endperson13767>
3,278:682,4,5,warfilms:+1 </endperson13768>
3,291:682,4,5,battlescene:+1 soundtrack:+1 </endperson13769>
3,473:682,4,5,explosions:-1 </endperson13770>
3,556:682,4,5, </endperson13771>
3,849:682,4,5, </endperson13772>
3,901:682,4,4,isnt:+1 </endperson13773>
3,943:682,3,5,actor:+1 </endperson13774>
419,674:418,4,4,movie:-1 </endperson13775>
706,824:2932,3,4,studio:-1 scenes:-1 acting:-1 </endperson13776>
706,901:2932,3,4,comedy:+1 script:+1 everyones:-1 </endperson13777>
396,157:2053,4,1,isnt:+1 character:-1 </endperson13778>
396,585:2053,4,2,moments:+1 character:-1 </endperson13779>
157,365:353,3,5, </endperson13780>
194,307:2489,4,5,movie:-1 </endperson13781>
384,122:1897,4,4,isnt:-1 </endperson13782>
384,700:1897,4,5,star:+1 acting:+1 villain:-1 </endperson13783>
348,2:602,4,4,movie:+1 actress:-1 ending:-1 movie:-1 </endperson13784>
348,632:602,4,5,films:-1 storyline:-1 </endperson13785>
440,3:683,4,4, </endperson13786>
158,79:1398,4,4, </endperson13787>
158,574:1398,4,4,character:+1 watch:-1 </endperson13788>
79,235:1840,4,3,actor:+1 </endperson13789>
79,239:1840,4,3,films:+1 </endperson13790>
79,242:1840,4,3,slife:+1 </endperson13791>
79,585:1840,5,3,character:-1 </endperson13792>
79,901:1840,4,3,soundtrack:+1 </endperson13793>
80,585:1906,4,5,strings:+1 </endperson13794>
79,7:730,4,5,character:+1 moving:+1 moving:-1 </endperson13795>
79,81:730,4,4,movie:+1 scenes:+1 character:-1 movie:-1 </endperson13796>
79,128:730,4,4,movie:+1 characters:+1 isnt:+1 </endperson13797>
79,377:730,2,4, </endperson13798>
79,559:730,4,2,cast:+1 movie:+1 </endperson13799>
79,585:730,4,2,character:+1 performance:-1 movie:-1 </endperson13800>
6,652:142,3,4,films:+1 movie:-1 </endperson13801>
539,501:2237,4,2,performance:+1 </endperson13802>
549,128:2218,3,2,movie:+1 movie:-1 </endperson13803>
305,311:681,4,5, </endperson13804>
305,466:681,4,5,actresses:+1 movie:+1 movie:-1 humour:-1 </endperson13805>
305,914:681,3,5, </endperson13806>
135,586:851,4,4,isnt:+1 storyline:+1 animation:+1 moments:-1 </endperson13807>
258,47:363,3,1,director:+1 </endperson13808>
258,255:363,3,2, </endperson13809>
258,260:363,4,4,performance:+1 scenes:+1 screen:+1 plot:-1 scenes:-1 </endperson13810>
258,283:363,4,4, </endperson13811>
258,309:363,4,4,ending:+1 films:-1 actors:-1 viewers:-1 </endperson13812>
258,716:363,3,5, </endperson13813>
185,114:1139,4,4,scenes:+1 </endperson13814>
185,169:1139,4,2,script:+1 character:-1 script:-1 </endperson13815>
185,242:1139,3,4,films:-1 </endperson13816>
185,406:1139,4,4,movies:+1 character:+1 movie:+1 movies:-1 </endperson13817>
326,441:1439,3,5,character:-1 </endperson13818>
384,81:946,4,4,character:-1 </endperson13819>
384,382:946,4,5, </endperson13820>
384,488:946,4,5,actor:+1 character:+1 comedy:+1 scenes:+1 acting:+1 character:-1 performances:-1 </endperson13821>
630,1:211,3,4, </endperson13822>
630,585:211,3,4,tfeel:+1 isnt:-1 </endperson13823>
242,79:1840,4,3, </endperson13824>
539,9:1290,4,2,arent:+1 comedy:+1 character:-1 isnt:-1 </endperson13825>
928,431:1477,2,4, </endperson13826>
396,164:2411,4,1, </endperson13827>
396,490:2411,3,4, </endperson13828>
283,1028:1295,4,5,character:+1 performance:+1 gnome:-1 </endperson13829>
396,6:87,4,5,soundtrack:+1 films:-1 </endperson13830>
396,244:87,4,4,tanything:+1 </endperson13831>
396,384:87,4,3,comedies:+1 characters:+1 tfeel:+1 character:-1 movie:-1 scenes:-1 </endperson13832>
912,335:1528,3,4, </endperson13833>
912,457:1528,2,4,watch:-1 </endperson13834>
912,478:1528,3,5, </endperson13835>
0,102:194,4,5, </endperson13836>
0,664:194,3,4,wi:+1 plot:+1 </endperson13837>
771,278:2687,4,5,character:+1 performance:+1 </endperson13838>
7,9:897,4,3,discversion:+1 </endperson13839>
7,125:897,4,5,isnt:+1 </endperson13840>
677,313:1607,4,4,specialeffects:+1 </endperson13841>
677,471:1607,4,5,movie:+1 isnt:+1 </endperson13842>
677,759:1607,3,4,performance:+1 accent:+1 </endperson13843>
677,778:1607,3,5, </endperson13844>
396,0:38,4,3,scenes:+1 </endperson13845>
396,242:38,4,3, </endperson13846>
396,539:38,4,4,chemistry:+1 cast:+1 films:+1 character:+1 </endperson13847>
396,648:38,4,4, </endperson13848>
144,0:23,4,2,character:-1 brothers:-1 horrorfilms:-1 </endperson13849>
222,278:2326,4,5, </endperson13850>
222,516:2326,4,5,cast:+1 character:+1 performance:+1 movie:+1 </endperson13851>
139,380:1999,4,5,character:-1 </endperson13852>
139,389:1999,4,5,cast:+1 scenes:+1 character:-1 </endperson13853>
630,7:1131,4,4,mutants:-1 </endperson13854>
630,385:1131,3,5, </endperson13855>
620,444:2583,4,2,productions:+1 plot:-1 </endperson13856>
670,8:210,4,4,explosions:+1 </endperson13857>
412,1020:230,2,1, </endperson13858>
823,278:382,4,2,films:+1 cameos:-1 plot:-1 budget:-1 </endperson13859>
384,592:591,4,5, </endperson13860>
147,382:2375,4,1,ending:+1 character:-1 </endperson13861>
79,0:30,4,4,humour:+1 character:-1 isnt:-1 </endperson13862>
120,79:1871,5,3, </endperson13863>
120,585:1871,5,3, </endperson13864>
585,640:2083,4,5,genre:+1 </endperson13865>
278,772:2444,4,5,character:-1 scene:-1 </endperson13866>
278,921:2444,2,5,films:+1 </endperson13867>
125,361:706,5,5,character:+1 movie:+1 actors:-1 </endperson13868>
1,8:348,4,4, </endperson13869>
1,251:348,3,3, </endperson13870>
1,568:348,4,4,movie:+1 </endperson13871>
330,1037:698,2,5, </endperson13872>
558,585:1976,5,1,stunt:+1 actress:+1 character:-1 arent:-1 isnt:-1 performances:-1 </endperson13873>
558,615:1976,4,1, </endperson13874>
499,188:1911,4,2,films:+1 </endperson13875>
499,577:1911,4,3,movie:+1 prince:+1 sparkle:-1 character:-1 trademark:-1 crude:-1 </endperson13876>
499,637:1911,4,5,plot:+1 character:-1 </endperson13877>
299,430:2605,4,4,acting:+1 movie:-1 beau:-1 </endperson13878>
299,500:2605,4,5,performances:+1 </endperson13879>
299,516:2605,4,5, </endperson13880>
299,756:2605,4,5,character:+1 films:-1 character:-1 </endperson13881>
299,833:2605,4,5, </endperson13882>
137,588:908,3,2, </endperson13883>
139,7:912,4,4,character:+1 performance:+1 </endperson13884>
447,3:683,4,4, </endperson13885>
447,262:683,3,4,screenplay:+1 </endperson13886>
7,6:781,4,5,films:+1 plot:+1 </endperson13887>
7,8:781,4,3,moments:-1 </endperson13888>
7,128:781,4,3,movie:+1 movie:-1 </endperson13889>
7,392:781,4,2,acting:-1 </endperson13890>
7,394:781,4,5,movie:+1 </endperson13891>
621,328:418,4,5,movie:+1 movie:-1 </endperson13892>
403,516:71,4,4,cast:+1 character:+1 performance:+1 </endperson13893>
130,73:1759,4,5, </endperson13894>
457,623:899,3,4,scenes:-1 </endperson13895>
8,951:1215,3,4,scenes:-1 </endperson13896>
5,0:275,4,4,scenes:-1 tanything:-1 </endperson13897>
956,256:1301,3,4,brilliance:-1 </endperson13898>
195,250:2559,4,4, </endperson13899>
195,585:2559,4,4, </endperson13900>
195,682:2559,4,5,performance:+1 </endperson13901>
471,475:421,3,3, </endperson13902>
465,9:1302,4,3,isnt:-1 </endperson13903>
465,249:1302,4,4,movie:+1 acting:+1 </endperson13904>
585,241:1125,4,5,movies:+1 plot:-1 </endperson13905>
0,7:259,4,5, </endperson13906>
0,22:259,4,5,performance:+1 isnt:+1 </endperson13907>
0,79:259,4,2,diamond:+1 films:-1 prom:-1 </endperson13908>
0,93:259,4,5,acting:+1 </endperson13909>
0,109:259,4,5,actor:+1 directing:+1 </endperson13910>
0,130:259,4,4,performances:+1 </endperson13911>
0,360:259,4,5,scenery:+1 actor:-1 character:-1 </endperson13912>
0,382:259,4,5,actor:+1 acting:+1 movies:-1 actor:-1 disk:-1 </endperson13913>
0,385:259,4,5,watch:-1 </endperson13914>
0,410:259,3,5,movie:-1 </endperson13915>
0,585:259,4,4,chemistry:+1 character:+1 tfeel:+1 performances:+1 movies:-1 score:-1 character:-1 isnt:-1 explosions:-1 snothing:-1 budget:-1 </endperson13916>
0,242:197,4,3,isnt:+1 </endperson13917>
0,347:197,4,4,character:+1 movie:+1 screen:+1 </endperson13918>
0,385:197,3,5, </endperson13919>
0,615:197,4,3,character:+1 </endperson13920>
278,222:1342,4,4,storyline:+1 performances:+1 budget:+1 acting:-1 </endperson13921>
81,595:1042,3,5,films:+1 moments:-1 </endperson13922>
135,142:2052,4,5,movies:+1 </endperson13923>
7,0:64,4,3,isnt:+1 actionfilms:+1 reviews:-1 credits:-1 </endperson13924>
7,79:64,4,3,cast:-1 isnt:-1 screen:-1 </endperson13925>
7,382:64,5,5,acting:+1 films:-1 </endperson13926>
7,392:64,4,3,fightscenes:+1 acting:+1 watch:-1 </endperson13927>
7,577:64,4,3,character:+1 stoner:-1 </endperson13928>
7,585:64,4,4,actors:+1 movie:+1 charactercomedy:-1 strings:-1 stoners:-1 percussion:-1 </endperson13929>
7,608:64,4,4,cast:+1 films:+1 wi:+1 </endperson13930>
615,0:303,4,4,actress:+1 awards:+1 scenes:-1 </endperson13931>
615,371:303,5,5, </endperson13932>
615,642:303,3,5, </endperson13933>
585,166:642,4,2,actor:+1 films:+1 isnt:+1 </endperson13934>
291,306:2797,3,4,character:-1 </endperson13935>
7,518:1013,3,5,storyline:+1 </endperson13936>
364,128:179,4,5,character:+1 movie:+1 isnt:+1 </endperson13937>
74,377:1775,4,5,cast:+1 </endperson13938>
558,615:591,4,5,actress:+1 character:+1 </endperson13939>
210,448:1257,4,2, </endperson13940>
137,79:767,4,4,cinemas:+1 comedies:+1 wi:+1 movie:+1 </endperson13941>
137,81:767,4,5,wi:+1 movie:+1 character:-1 movie:-1 </endperson13942>
137,235:767,4,3,wi:+1 movie:+1 specialeffects:+1 movie:-1 choc:-1 </endperson13943>
137,384:767,4,4,movie:+1 movies:-1 movie:-1 plot:-1 isnt:-1 </endperson13944>
137,488:767,5,5,character:+1 movie:+1 comedy:+1 director:+1 films:-1 character:-1 movie:-1 </endperson13945>
137,588:767,4,3, </endperson13946>
7,108:1131,4,5,specialeffects:+1 </endperson13947>
7,122:1131,4,5,arent:+1 isnt:+1 vampire:+1 </endperson13948>
7,145:1131,3,4,movie:+1 </endperson13949>
7,341:1131,4,4, </endperson13950>
7,393:1131,4,3,movie:-1 </endperson13951>
7,523:1131,3,5,padding:-1 </endperson13952>
7,577:1131,4,2,disc:-1 </endperson13953>
7,579:1131,4,5,actor:+1 movie:+1 performances:+1 </endperson13954>
7,630:1131,3,4,ending:+1 </endperson13955>
7,634:1131,4,2, </endperson13956>
15,713:1360,4,5, </endperson13957>
15,972:1360,4,4,films:-1 </endperson13958>
263,107:2071,4,5,isnt:-1 </endperson13959>
263,506:2071,3,4, </endperson13960>
263,539:2071,4,5, </endperson13961>
263,901:2071,4,4, </endperson13962>
222,510:2608,2,2,storyline:+1 acting:+1 suspense:-1 </endperson13963>
382,81:987,4,3, </endperson13964>
382,263:987,4,5, </endperson13965>
382,286:987,4,4,movie:+1 </endperson13966>
382,573:987,3,5, </endperson13967>
242,7:972,4,4,wi:+1 character:+1 moments:+1 specialeffects:-1 scenes:-1 </endperson13968>
369,263:1962,4,5, </endperson13969>
137,9:982,4,2,isnt:-1 scene:-1 </endperson13970>
137,79:982,4,2,specialeffects:+1 screen:+1 movies:-1 specialeffects:-1 </endperson13971>
137,122:982,4,4,actionscenes:+1 reviews:-1 </endperson13972>
137,235:982,4,1,franchise:+1 character:+1 audiences:+1 fans:+1 comics:-1 fans:-1 </endperson13973>
7,143:870,4,5,films:-1 </endperson13974>
7,157:870,4,4,cast:+1 films:-1 </endperson13975>
7,242:870,4,3, </endperson13976>
7,577:870,4,3,films:+1 </endperson13977>
7,724:870,4,4,character:-1 movie:-1 </endperson13978>
7,901:870,4,1,character:-1 </endperson13979>
619,622:1508,3,5,plot:-1 </endperson13980>
619,920:1508,4,5,comedy:-1 </endperson13981>
585,7:1020,4,1,star:+1 character:-1 movie:-1 watch:-1 </endperson13982>
585,122:1020,4,3,soundtrack:+1 character:-1 </endperson13983>
585,382:1020,5,3, </endperson13984>
600,746:1562,3,4,actress:+1 films:+1 director:+1 sequences:+1 watch:-1 </endperson13985>
600,901:1562,4,4, </endperson13986>
374,226:2099,5,3,character:+1 character:-1 scenes:-1 </endperson13987>
260,9:1301,4,2,performance:+1 isnt:+1 specialeffects:+1 explosions:-1 </endperson13988>
260,465:1301,4,4,character:-1 </endperson13989>
237,224:839,4,2, </endperson13990>
237,244:839,4,3,character:-1 isnt:-1 </endperson13991>
631,16:1377,4,5,performances:+1 moments:-1 performance:-1 movie:-1 isnt:-1 tlook:-1 </endperson13992>
79,88:974,4,4,films:-1 </endperson13993>
79,124:974,4,2,films:+1 plot:-1 </endperson13994>
79,224:974,4,3,director:+1 specialfeatures:+1 </endperson13995>
79,231:974,4,2,comics:+1 </endperson13996>
79,377:974,4,5,specialeffects:+1 </endperson13997>
79,561:974,4,3,movies:+1 soundtrack:+1 character:+1 movie:+1 character:-1 </endperson13998>
79,573:974,3,4, </endperson13999>
79,585:974,4,4,actors:+1 piano:-1 </endperson14000>
79,588:974,4,1,acting:-1 </endperson14001>
81,7:475,4,3,character:+1 star:+1 ending:-1 </endperson14002>
984,444:2602,4,4,performance:+1 </endperson14003>
984,861:2602,3,3,movie:-1 </endperson14004>
157,94:912,3,4, </endperson14005>
585,8:845,4,3,movie:+1 </endperson14006>
889,204:2576,4,5,character:+1 </endperson14007>
252,283:388,4,5, </endperson14008>
643,528:963,4,3, </endperson14009>
643,557:963,4,3, </endperson14010>
643,586:963,4,3,specialeffects:+1 </endperson14011>
1,257:396,4,5,movie:+1 scenes:+1 scenes:-1 </endperson14012>
1,266:396,4,5, </endperson14013>
1,312:396,4,5, </endperson14014>
2,400:127,4,3, </endperson14015>
185,407:2486,4,4,scenes:+1 character:-1 </endperson14016>
244,7:1044,4,4,chemistry:+1 character:+1 scenes:-1 </endperson14017>
447,789:1681,3,4,acting:-1 </endperson14018>
471,869:2883,4,2, </endperson14019>
675,466:348,4,5,movie:+1 </endperson14020>
140,875:1195,2,4,character:-1 </endperson14021>
853,748:2835,4,3,specialeffects:+1 mans:+1 </endperson14022>
560,0:250,4,5,viewers:+1 performance:+1 character:-1 turns:-1 </endperson14023>
560,367:250,4,5,films:+1 movies:-1 scenes:-1 audiences:-1 </endperson14024>
107,585:1709,4,1,character:+1 movie:-1 </endperson14025>
258,1:388,4,5,cast:-1 </endperson14026>
7,79:259,4,2,diamond:+1 films:-1 prom:-1 </endperson14027>
7,109:259,4,5,actor:+1 directing:+1 </endperson14028>
7,360:259,4,5,scenery:+1 actor:-1 character:-1 </endperson14029>
7,497:259,4,5, </endperson14030>
139,7:1073,4,4,comedy:+1 bonus:-1 </endperson14031>
230,0:72,4,4, </endperson14032>
134,396:2237,4,4,character:+1 movie:+1 </endperson14033>
585,382:175,4,5,performance:+1 acting:-1 </endperson14034>
374,211:2380,4,5,fans:+1 </endperson14035>
468,649:1439,2,5, </endperson14036>
536,702:752,3,4,performance:-1 comedy:-1 </endperson14037>
454,297:1536,4,4, </endperson14038>
454,623:1536,3,3, </endperson14039>
454,856:1536,3,1, </endperson14040>
788,462:311,1,5,character:-1 </endperson14041>
117,67:1726,5,5,budget:+1 </endperson14042>
117,487:1726,4,1,films:-1 plot:-1 </endperson14043>
8,309:1246,4,4,character:-1 </endperson14044>
557,954:711,4,3,wi:+1 character:+1 character:-1 explosions:-1 </endperson14045>
195,292:2558,3,4,humour:+1 actors:-1 </endperson14046>
195,447:2558,3,1,tlook:+1 </endperson14047>
139,231:24,4,2, </endperson14048>
139,237:24,4,2,director:+1 </endperson14049>
57,55:1655,5,4,character:+1 moments:+1 tfeel:-1 </endperson14050>
57,176:1655,4,5,actress:+1 acting:+1 moments:-1 </endperson14051>
557,432:2326,4,4,movie:+1 isnt:+1 movie:-1 scenes:-1 </endperson14052>
557,705:2326,4,5,character:+1 </endperson14053>
293,762:393,3,3, </endperson14054>
293,852:393,4,4,actor:+1 films:+1 ending:+1 </endperson14055>
293,890:393,3,3,movie:+1 </endperson14056>
293,971:393,3,4,movie:+1 </endperson14057>
585,79:1861,4,3, </endperson14058>
4,0:60,4,3,performance:+1 character:-1 </endperson14059>
4,195:60,4,3, </endperson14060>
431,811:2649,4,4, </endperson14061>
926,1053:1507,4,5,director:+1 </endperson14062>
563,48:295,4,3,capes:+1 budgets:+1 moving:-1 </endperson14063>
563,321:295,4,5,moments:+1 movie:+1 isnt:+1 watching:+1 movies:-1 movie:-1 isnt:-1 </endperson14064>
157,2:468,4,2,character:+1 movie:+1 character:-1 movie:-1 screen:-1 budget:-1 </endperson14065>
157,188:468,4,4,isnt:+1 actionsequences:+1 chemistry:-1 characterdevelopment:-1 visuals:-1 </endperson14066>
157,244:468,4,4,films:+1 actors:+1 script:+1 </endperson14067>
157,488:468,4,5,films:+1 cast:+1 hollywood:+1 character:-1 </endperson14068>
157,558:468,4,3,soundtrack:+1 </endperson14069>
157,644:468,4,5, </endperson14070>
322,1:395,4,5,specialeffects:+1 </endperson14071>
322,320:395,4,5,cast:+1 humour:-1 </endperson14072>
322,323:395,4,5,movie:-1 </endperson14073>
322,419:395,4,5,character:+1 scenes:+1 extras:+1 actors:-1 </endperson14074>
322,820:395,4,4,acting:+1 isnt:-1 </endperson14075>
322,829:395,3,4,acting:+1 </endperson14076>
416,565:1746,4,4,character:+1 </endperson14077>
585,128:1047,4,5,moments:+1 scenes:+1 </endperson14078>
626,185:743,4,4,soundtrack:+1 plot:+1 performances:+1 climax:-1 </endperson14079>
626,365:743,4,5,films:+1 </endperson14080>
626,408:743,4,5,cast:+1 movie:+1 acting:+1 </endperson14081>
626,949:743,3,5, </endperson14082>
79,165:1895,4,4, </endperson14083>
365,122:2067,4,3,character:-1 isnt:-1 </endperson14084>
665,516:1845,4,4,character:+1 movie:+1 snothing:+1 </endperson14085>
7,0:182,4,3,performance:+1 isnt:+1 isnt:-1 </endperson14086>
7,122:182,4,5, </endperson14087>
7,145:182,2,5,movie:+1 </endperson14088>
321,278:833,4,4,horrorfilms:+1 </endperson14089>
321,438:833,4,4,ending:+1 </endperson14090>
321,443:833,4,4,character:+1 </endperson14091>
321,447:833,4,3,isnt:+1 </endperson14092>
321,473:833,4,5,performances:+1 plot:-1 budget:-1 </endperson14093>
321,620:833,4,5,plot:+1 </endperson14094>
321,678:833,4,4,movies:+1 character:+1 films:-1 </endperson14095>
321,852:833,4,1,cast:+1 </endperson14096>
321,1010:833,4,3,ending:+1 acting:+1 </endperson14097>
140,139:387,2,5,movie:+1 </endperson14098>
140,488:387,4,5,star:+1 director:+1 humour:+1 </endperson14099>
304,471:2778,3,5, </endperson14100>
304,481:2778,4,5, </endperson14101>
322,30:1360,4,3, </endperson14102>
322,316:1360,4,3, </endperson14103>
322,472:1360,3,5, </endperson14104>
322,821:1360,4,5, </endperson14105>
322,872:1360,2,5, </endperson14106>
322,922:1360,3,4,plot:-1 </endperson14107>
322,1020:1360,3,4,plot:-1 </endperson14108>
396,342:1007,4,5,films:+1 movie:+1 comedy:+1 storyline:+1 screen:+1 films:-1 </endperson14109>
396,388:1007,4,5,performances:+1 </endperson14110>
396,532:1007,4,5,scenes:+1 scenes:-1 </endperson14111>
384,120:1909,4,1,character:+1 humour:+1 films:-1 stares:-1 </endperson14112>
570,9:1300,4,1,films:+1 isnt:-1 </endperson14113>
570,412:1300,4,3,leaks:+1 </endperson14114>
321,438:373,4,4, </endperson14115>
79,142:702,4,5, </endperson14116>
48,766:1512,0,4,films:+1 movie:+1 movie:-1 </endperson14117>
473,457:1528,3,4,watch:-1 </endperson14118>
523,7:950,4,5,plot:+1 character:-1 </endperson14119>
252,263:2536,4,3,cheesiness:-1 </endperson14120>
87,74:117,4,4,character:-1 movie:-1 </endperson14121>
178,119:1843,4,5,movie:-1 </endperson14122>
